SPEAKER_01	????
E0072_01_249_a_07	네 이놈! 자신이 누구인지 알고나 있느냐?
E0072_01_249_a_08	그만둬!
E0072_01_249_a_09	어서 눈을 떠라!
E0072_01_249_a_10	…대체 나는 왜 그렇게\n증오에 사로잡혀 있었던 거지…?
E0072_01_249_a_11	드디어 자아가 돌아왔군.\n…아버지의 이름을 기억하나?
E0072_01_249_a_12	내 아버지…\n크루야 말인가?
E0072_01_249_a_13	뭐라고?!
E0072_01_249_a_14	골베자가 (CECIL)의….
E0072_01_249_a_15	형이라고?!
E0072_01_249_a_16	골베자가… 나의…!
E0072_01_249_a_17	너는 제무스의 텔레파시에\n이용을 당한 것이다.<P>\n달의 주민 크루야의 혈통이\n텔레파시를 증폭했지.<P>\n형제간에 싸우게 되다니….
E0072_01_249_a_18	영감님!
E0072_01_249_a_19	증오하고… 싸운 상대가…\n내 형이라니….
E0072_01_249_a_20	네가, 내 동생이라고…?
E0072_01_249_a_21	…어쩌면 반대 입장이 될 수도 있었겠군.\n만약 내가 제무스의 텔레파시를 받았다면….
E0072_01_249_a_22	…하지만 그것이 나에게 닿았다는 건….<P>\n비록 조금이라도\n악한 마음이 있었다는 얘기다.\n제무스…!!
E0072_01_249_a_23	어디로 가지?
E0072_01_249_a_24	이 싸움은 내가 마무리짓겠다!
E0072_01_249_a_25	기다려라!
E0072_01_249_a_26	제무스는 달의 주민이니\n나도 함께 싸우마…!
E0072_01_249_a_27	(CECIL), 여기서 작별이다.
E0072_01_249_a_28	정말 그래도 괜찮겠어, (CECIL)?
E0072_01_249_a_29	골베자는…\n죽을 생각이야.
E0072_01_249_a_30	…….
E0072_01_249_a_31	형이잖아.
E0072_01_249_a_32	형….
E0072_01_249_a_33	그래, 형!
E0072_01_249_a_34	…….
E0072_01_249_a_35	크, 큰일인데?
E0072_01_249_a_36	도망가야 해!
E0072_01_249_a_37	(CECIL)!
E0072_01_249_a_38	…….
E0072_01_249_a_39	왜 그러고 있어?!
E0072_01_249_a_40	우리, 출구를 모르잖아!
E0072_01_249_a_41	이쪽이야!
E0072_01_249_a_42	(CAIN)!
E0072_01_249_a_43	그 수법에는 안 속는다!
E0072_01_249_a_44	설명은 나중에 하겠으니\n어서 따라 와라!
E0072_01_249_a_45	어서 가자!
E0072_03_161_a_1	겨우 정신을 차렸다.\n이제 와서 용서를 구할 수는 없다만….
E0072_03_161_a_2	당연하지!\n네놈 탓에 거인이 나타난 거나 다름없어!
E0072_03_161_a_3	그러지 마!
E0072_03_161_a_4	(ROZA)….
E0072_03_161_a_5	골베자가 제정신을 차린 덕에\n주술이 풀린 거라고!\n(CAIN) 탓이 아니야!
E0072_03_161_a_6	골베자도…?
E0072_03_161_a_7	골베자가 (CECIL)의\n형이었대….
E0072_03_161_a_8	…….
E0072_03_161_a_9	제무스라는 달의 주민이\n골베자에게 흐르는 달의 주민의 피를\n이용한 모양이야.
E0072_03_161_a_10	그래서 골베자는 (FOOSUYA)<josa(과,와)> 함께\n제무스를 쓰러뜨리러 달에 갔어.
E0072_03_161_a_11	골베자가…\n(CECIL)의 형이라고…?
E0072_03_161_a_12	…그렇다면 내가 진 빚도\n그 제무스라는 자에게 갚아 줘야겠군!
E0072_03_161_a_13	또 조종당하지나 않으면 좋겠다만.
E0072_03_161_a_14	…만약 그렇게 되면 바로 나를 베라!
E0072_03_161_a_15	그렇다면 나도 가겠어!\n그놈에게 한 방 먹여 줘야\n속이 시원해질 거 같다고!
E0072_03_161_a_16	(EDGE)….
E0072_03_161_a_17	가자…!
E0072_03_161_a_18	나도… 달에 가겠어!
E0072_03_161_a_19	(CECIL)….
E0072_03_161_a_20	우리 셋만 갈 테니\n(ROZA)<josa(과,와)> (RYDIA)<josa(은,는)> 여기 남아.\n이번에는 정말로 살아 돌아온다는 보장이 없어!
E0072_03_161_a_21	(CECIL)!
E0072_03_161_a_22	너무해!
E0072_03_161_a_23	어서 마도선에서 내려!
E0072_03_161_a_24	어린애는 얌전히 집이나 지키고 있으라고.
E0072_03_161_a_25	너무해!
E0072_03_161_a_26	…훗.
E0072_03_161_a_27	(CECIL)….
E0072_03_161_a_28	가자, (CAIN), (EDGE)!
E0072_07_161_a_01	가자!
E0072_07_161_a_02	(ROZA)!
E0072_07_161_a_03	…….
E0072_07_161_a_04	(ROZA), 거기서 비켜.
E0072_07_161_a_05	싫어!\n나도 데려가지 않으면\n절대 안 비킬 거야!
E0072_07_161_a_06	왜 고집을 부리고 그래….
E0072_07_161_a_07	네 곁에 있을 수만 있다면\n나는 어떻게 돼도 괜찮아.<P>\n너와 함께라면\n어떤 위험이든 각오했다고!
E0072_07_161_a_08	(ROZA)….
E0072_07_161_a_09	…(CECIL), 별 수 없잖아?
E0072_07_161_a_10	부럽다, 부러워.
E0072_07_161_a_11	알겠어.\n내가….<P>\n반드시 지켜 줄게!
E0072_07_161_a_12	계획대로 잘 됐네!
E0072_07_161_a_13	야, 너…!
E0072_07_161_a_14	전에 말했잖아.\n이건 모두의 싸움이야.\n그리고 환수를 부를 수 있는 건 나뿐이라고!
E0072_07_161_a_15	(RYDIA)… 알겠어….<P>\n가자! 우리의 싸움을 하러!
E0116_00_298_a_01	이 칼을 손에 들기 전에\n먼저 지옥으로 떨어져라!!
E0116_01_298_a_01	You found Rainbow Robe!
E0117_00_302_a_01	제무스 님이 몸서리치게 싫어하시는\n이 검의 힘을\n해방할 수는 없다!
E0117_01_302_a_01	You found Asura Rod!
E0114_00_311_a_01	성스러운 힘이 깃든\n이 창을 손에 넣으려는 자를\n멸하겠다!
E0114_01_311_a_01	You found Hero Shield!
E0118_00_312_a_01	성스러운 힘이 수호해 주는 리본을\n네놈들의 손에 넘길 수는 없지!
E0115_00_313_a_01	너희 같은 푸른 별의 주민이\n감히 이 요도 마사무네를\n다룰 수 있으리라 생각하나?
E0115_00_313_a_02	You found Asura Rod!
E0074_00_317_a_01	골베자! (FOOSUYA)!
E0074_00_317_b_01	거의 다 됐다. 메테오에 힘을 쏟게!
E0074_00_317_b_02	기꺼이 동참하겠습니다!
E0074_00_317_b_03	전력을 다해 보아라….
E0074_00_317_b_04	이 육체가 사라지더라도…
E0074_00_317_b_05	혼은… 사라지지… 않는다….
E0074_01_317_a_01	드디어….
E0074_01_317_a_02	어리석은 자….\n뛰어난 힘을 가졌으면서도\n사악한 마음에 휘둘리다니….
E0074_01_317_a_03	만세!
E0074_01_317_a_04	오, 자네들도 왔군!
E0074_01_317_a_05	우리가 좀 늦었네!\n내가 한 방 먹여 주려고 했는데!
E0074_01_317_a_06	(CECIL)….
E0074_01_317_a_07	…….
E0074_01_317_a_08	(CECIL)….
E0074_01_317_a_09	나는… 완전 암흑 물질….\n제무스의 증오가 증폭된 존재다….
E0074_01_317_a_10	나의 이름은 제로무스….\n모든 것을 증오하는 자…!
E0074_01_317_a_11	…죽고 나서도\n증오를 키우다니….
E0074_01_317_a_12	제무스….\n아니, 이제는 제로무스로군.\n이번에야말로 내 손으로 쓰러뜨리겠다!
E0074_01_317_a_13	…사라져라, 제로무스!
E0074_01_317_b_01	이럴 수가! 메테오가 통하지 않다니!
E0074_01_317_b_02	골베자! 크리스탈을 사용할 때가 왔다!
E0074_01_317_b_03	암흑의 길을 걸어 온 네놈이
E0074_01_317_b_04	크리스탈을 사용한들 빛을 되찾을 수는 없다.
E0074_01_317_b_05	그저 암흑으로 돌아갈 뿐이지!
E0074_01_317_b_06	끝장을 내 주마!
E0074_01_317_b_07	고통에 몸부림치며\n멸망하여라….<P>\n모든 것이 소멸하는 날까지\n나의 증오는 멈추지 않는다….<P>\n다음은 네놈들 차례다.\n나의 암흑 속으로 들어와라…!
E0074_03_60_a_1	장로님!
E0074_03_60_a_2	형씨네 일행이…!
E0074_03_60_a_3	그래!
E0074_03_60_a_4	지금이야말로 (CECIL) 일행을 위해…\n아니, 이 대지를 위해 기도할 때다!
E0074_03_60_a_5	(PALOM), (POLOM)!\n모두의 기도를 우리들이\n(CECIL)에게 보내자꾸나!
E0074_03_60_a_6	(CECIL) 님…!
E0074_03_60_a_7	지금이 바로 진정한 용기가 필요한 때…!
E0074_03_60_a_8	우리가 기다리고 있다!
E0074_03_60_a_9	무사히 돌아오세요!
E0074_03_60_a_10	이 대지를 위해서라도!
E0074_03_60_a_11	일어나 맞서!
E0074_03_60_a_12	우리도 기도하겠습니다!
E0074_03_60_a_13	형씨, 정신 차리라고!
E0074_03_60_a_14	(CECIL) 씨….\n여러분…!
E0074_03_60_a_15	달이여….\n우리의 기도를 들어 주소서!
E0074_04_317_a_01	형… 형!
E0074_04_317_a_02	(CECIL)… 이걸 받아라.\n네가… 사용해…!
E0074_04_317_a_03	'크리스탈'을 손에 넣었다.
E0074_04_317_a_04	제로무스…!<P>\n절대로…<P>\n지지 않겠다!
E0074_04_317_b_01	형씨!
E0074_04_317_b_02	우리의 마력을 받아요!
E0074_04_317_b_03	둘의 배려가 살 수 있는 힘을 주었다.
E0074_04_317_b_04	다들, 용기를 내!
E0074_04_317_b_05	하면 된다. 스스로를 믿어라!
E0074_04_317_b_06	둘의 응원이 버틸 수 있는 힘을 주었다.
E0074_04_317_b_07	정신을 집중하시오!
E0074_04_317_b_08	꼭 돌아와라!
E0074_04_317_b_09	둘의 기도가 버틸 수 있는 힘을 주었다.
E0074_04_317_b_10	달이여, 빛을 주소서!
E0074_04_317_b_11	아우야!
E0074_04_317_b_12	너에게 깃든 성스러운 힘을
E0074_04_317_b_13	크리스탈에 맡겨라!
E0074_04_317_b_14	제로무스! 정체를 드러내라!
E0074_04_317_b_15	둘의 마음이 성스러운 빛을 주었다.
E0074_04_317_b_16	제로무스의 본모습을 밝혀냈다.
E0074_04_317_b_17	끄… 으… 아… 아….
E0074_04_317_b_18	모든 마법 효과가 사라졌다.
E0074_05_317_a_01	…나는… 사라지지 않는다….\n생명이 있는 모든 것에…\n사악한… 마음이… 남아 있는 한….<P>\n으… 윽….<P>\n끄아아아악!!
E0074_05_317_a_02	잘 했다!
E0074_05_317_a_03	자네가 그 정도의 힘을\n숨기고 있을 줄은 몰랐네….<P>\n푸른 별의 주민은\n이미 달의 주민들을\n뛰어넘었는지도 모르겠군.
E0074_05_317_a_04	영감님 말이 맞을지도 몰라!
E0074_05_317_a_05	하지만, 제로무스의 마지막 말은….
E0074_05_317_a_06	사악한 마음이 남아 있는 한….
E0074_05_317_a_07	사악한 마음이 완전히 사라지지는 않겠지.\n어떤 자든 성스러운 마음과\n사악한 마음을 모두 가지고 있네.<P>\n빛의 크리스탈과 어둠의 크리스탈이 있고,\n자네들의 푸른 별에도\n지상 세계와 지하 세계가 있듯이 말이야.<P>\n허나 사악한 마음이 남아 있는 한\n성스러운 마음 역시 존재할 것이네.<P>\n사악한 제무스에게 맞선 자네들이\n성스러운 마음을 가지고 있었듯이 말이야.
E0074_05_317_a_08	그렇게까지 칭찬을 받으니\n좀 쑥스러운걸.
E0074_05_317_a_09	자만하지 마. 나는 네가\n제무스에게 이용당하지 않은 게\n신기할 정도라고.
E0074_05_317_a_10	나는 정의를 사랑하는 사람이라고!
E0074_05_317_a_11	이제 나도 슬슬\n다시 잠들어야겠군.<P>\n자네들은 어찌 하겠나?
E0074_05_317_a_12	저희 별로 돌아가겠습니다.
E0074_05_317_a_13	다들 기다리고 있으니까요!
E0074_05_317_a_14	그래….\n좋은 동료들을 두었더군.<P>\n다시 만날 날을 고대하고 있겠네.
E0074_05_317_a_15	저도… 함께 가도 되겠습니까?
E0074_05_317_a_16	자네도… 말인가?
E0074_05_317_a_17	예….\n저는 돌아갈 수 없습니다.\n심한 짓을 저질러 왔으니까요.<P>\n아버지의 동포인\n달의 주민들을 만나보고 싶기도 합니다.
E0074_05_317_a_18	하긴, 자네도 달의 주민의 혈통이었지.\n허나 긴 잠이 될 걸세.
E0074_05_317_a_19	알고 있습니다.
E0074_05_317_a_20	(CECIL), 아까 형이라고 불러 주었지.
E0074_05_317_a_21	…….
E0074_05_317_a_22	…그래, 용서할 수는 없겠지.\n이제껏 너희들에게\n그런 짓을 했으니 말이야.
E0074_05_317_a_23	그럼, 우리는 잠들도록 하지.\n푸른 별의 평화를 빌겠네.
E0074_05_317_a_24	어서 가자고.
E0074_05_317_a_25	예.
E0074_05_317_a_26	(CECIL).
E0074_05_317_a_27	그냥 보내도 괜찮겠나?
E0074_05_317_a_28	형제잖아!
E0074_05_317_a_29	…잘 있어라.
E0074_05_317_a_30	(CECIL)!
E0074_05_317_a_31	…….<P>\n잘 가….<P>\n형…!
E0074_05_317_a_32	…고맙다.
E0074_05_317_a_33	(CECIL)…!
E0030_00_353_a_01	Congratulations!
E0030_00_353_a_02	You have defeated The Fabul Gauntlet!
E0030_00_353_a_03	" "
E0030_00_353_a_04	Thank you for playing!
E0030_00_353_a_05	
E0030_00_353_a_06	Creator, Design, and Programming
E0030_00_353_a_07	gameboyf9
E0074_06_354_a_01	Thanks to the Beta Helpers
E0074_06_354_a_02	Invenerable, LQFleury14, Eatitup_86, PoorlyDrawnBees,
E0074_06_354_a_03	FrançoiseHarpie, sorbius, Infinious, and Buffalax
E0074_06_354_a_04	
E0074_06_354_a_05	Special Thanks to...
E0074_06_354_a_06	mcgrew, Albeoris, Silvris, and Rexx Raul
E0074_08_335_a_01	오늘의 수행을 시작하자.
E0074_08_335_a_02	네.
E0074_08_335_a_03	흠. (PALOM)<josa(은,는)> 어디 갔지?
E0074_08_335_a_04	얘가 또!
E0074_09_336_a_01	그때, 내가 블리자드로\n시련의 산….
E0074_09_336_a_02	딱!
E0074_09_336_a_03	아얏!
E0074_09_336_a_04	적당히 좀 해!\n장로님 화나셨다고!
E0074_10_335_a_01	몇 번을 말해야 알겠느냐!
E0074_10_335_a_02	그래서야\n(TELLA)<josa(을,를)> 따라잡긴 틀렸다!
E0074_10_335_a_03	벌로 주문을 전부 옮겨 쓰도록!
E0074_10_335_a_04	너무해요-!
E0074_10_335_a_05	네가 자초한 거야!
E0074_11_337_a_01	왕자님께서는 본인이\n왕위 계승자라는 것을 알고는 계십니까?!
E0074_11_337_a_02	알아, 안다고!
E0074_11_337_a_03	알고 계신다면\n여자 좀 그만 밝히십시오!
E0074_11_337_a_04	그래 그래….
E0074_11_337_a_05	건성으로 대답만 하지 마십시오!
E0074_11_337_a_06	(RYDIA)….<P>\n이쪽 세계에는\n너만큼 좋은 여자가 또 없더라….
E0074_11_337_a_07	왕자님!
E0074_12_341_a_01	역시 범상치 않은 아이로군.
E0074_12_341_a_02	설마 여기로 돌아올 줄이야….
E0074_12_341_a_03	(RYDIA)!
E0074_12_341_a_04	왜 나는 (RYDIA)<josa(이랑,랑)> 다르게\n송곳니가 길고 뾰족해?\n나도 (RYDIA)<josa(이랑,랑)> 똑같으면 좋겠는데.
E0074_12_341_a_05	그런 소리 하지 마.\n인간도 환수도 다를 거 없어.
E0074_12_341_a_06	환계의 미래가 기대되는군요.
E0074_12_341_a_07	그러게 말이오. 게다가 얼굴도 예쁘고!
E0074_12_341_a_08	중요한 건 마음이라고.
E0074_12_341_a_09	그렇지? (CECIL)….
E0074_13_333_a_01	여보….
E0074_13_333_a_02	당신도 이제 왕비가 되었으니\n더 격식을 갖춰 불러 주시오!
E0074_13_333_a_03	마마니 전하니 하는 건\n갑갑해서 싫다고!
E0074_13_333_a_04	앗, 이런!\n무술 수행 시간이군!
E0074_13_333_a_05	가자!
E0074_13_333_a_06	예!
E0074_13_333_a_07	당신도 이전하고 똑같잖아!
E0074_13_333_a_08	너무 그러지 마시게.\n(YANG)<josa(이라면,라면)>\n새로운 파블을 만들 수 있을 터이니.
E0074_14_330_a_01	왕자님!
E0074_14_330_a_02	또 '팔라딘의 노래'를 들려 주세요!
E0074_14_330_a_03	물론이지.\n그렇지만 오늘 일이\n끝날 때까지 기다려 주겠니?<P>\n너희도 성이 빨리 재건되는 게 좋지?
E0074_14_330_a_04	네!
E0074_14_330_a_05	꼭이에요, 왕자님!
E0074_14_330_a_06	안나….
E0074_14_330_a_07	하늘에서 지켜 봐 줘.\n나에게는 아직 지켜야 할\n담시안 사람들이 있으니….<P>\n(TELLA) 님과 잘 지내길….
E0074_15_340_a_01	라리호!
E0074_15_340_a_02	잘 들어라!\n어서 성을 복구하자!
E0074_15_340_a_03	전하! 자재가 부족합니다, 라리!
E0074_15_340_a_04	뭐라고?!\n그렇다면 전차를 분해해서 써라!\n이제 전쟁은 없을 터이니!
E0074_15_340_a_05	아바마마!\n(CECIL) 일행은\n어떻게 지내고 있을까요?
E0074_15_340_a_06	그래, 마침 좋은 소식을 들었다.<P>\n(CECIL)<josa(과,와)> (ROZA)<josa(이,가)>\n바론의 왕과 왕비가 된다고 하더구나!
E0074_15_340_a_07	정말요?
E0074_15_340_a_08	그래서 대관식에 우리를 초대한다는\n연락이 왔지!
E0074_15_340_a_09	잘 됐네요!
E0074_15_340_a_10	지금 딴짓을 하고 계신 것입니까, 라리?
E0074_15_340_a_11	시끄럽다!\n어서 전차나 분해해라!
E0074_15_340_a_12	라리호!
E0074_16_351_a_01	(CECIL)… (ROZA)….<P>\n지금의 나는 아직 너희들을\n축복해 줄 수 없다.<P>\n이 시련의 산에서 절차탁마하여\n아버지를 뛰어넘는 용기사가 되면\n바론에 돌아갈 수 있을 것 같으니,<P>\n부디 그때까지….
E0074_17_338_a_01	앗!
E0074_17_338_a_02	왜 그래?
E0074_17_338_a_03	큰일났어요! 달이…!
E0074_19_329_a_01	……!
E0074_19_329_a_02	(CECIL), 왜 그래?
E0074_19_329_a_03	왠지… 형 목소리가\n들린 것 같아서….
E0074_19_329_a_04	뭐라고 했어?
E0074_19_329_a_05	기분 탓일 거야.\n아마….
E0074_19_329_a_06	이봐!\n둘 다 아직 이런 데 있었냐?\n경사스러운 날에 왜 그러고들 있어?
E0074_19_329_a_07	미안해요, 그냥….
E0074_19_329_a_08	에휴!\n둘이서 오붓하게 보내는 건\n앞으로 얼마든지 할 수 있잖냐!<P>\n(ROZA), 어서 준비해!<P>\n이제 왕비 마마라고 불러야 하나?
E0074_19_329_a_09	계속 (ROZA)<josa(이라고,라고)> 불러도 돼요.
E0074_19_329_a_10	그래?\n그럼, (ROZA)!<P>\n신부는 화장부터 제대로 해야지!\n시녀들이 기다리고 있다!\n어서 가자고!
E0074_19_329_a_11	네!
E0074_19_329_a_12	사람들 만나는 것도 오랜만이네.\n슬슬 다들 올 거야.\n(CECIL)도 어서 준비해!
E0074_19_329_a_13	알겠어.
E0074_19_329_a_14	분명히 들렸어….<P>\n형 목소리로….<P>\n잘 지내라고.
S0005_999_a_01	'(ITEM_N)'<josa(을,를)> 발견했다.
S0005_999_a_02	보물상자에서\n'(ITEM_N)'<josa(을,를)> 손에 넣었다.
S0005_999_a_03	보물상자에서\n(NUM)길을 손에 넣었다.
S0005_999_a_04	(NUM)길을 발견했다.
S0005_999_a_05	갑자기 몬스터가 나타났다.
S0005_999_a_06	안에는 아무 것도 없다.
S0005_999_a_07	그러나 더 소지할 수가 없었다.
E9999_99_999_c_01	예
E9999_99_999_c_02	아니요
N999_C11_999_1_01	아무 일도 일어나지 않았다.
N999_C09_999_1_01	이곳은 성스러운 힘으로 보호받고 있다.\n'텐트'나 '코티지'를 사용하여 휴식을 취하거나\n저장을 할 수 있다.
N999_C01_999_1_01	잠겨 있다.
N999_C01_999_1_02	문을 열었다.
N999_C10_999_1_01	앗, 뜨거!
E0103_00_153_a_01	HP와 스테이터스가 회복되었다.
E0104_00_153_a_01	MP가 회복되었다.
